Unnamed: 0,title,vidId,title_word_of,title_word_feat,title_word_audio,title_word_me,title_word_music,title_word_video,title_word_by,title_word_no,title_word_live,title_word_the,title_word_de,title_word_don,title_word_in,title_word_ft,title_word_offici,title_word_you,title_word_la,view_log
8015,slayer - angel of death (banjo cover w/ solos),N7cY5hwmvX0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.5884791099777305
8016,ryszard riedel i czesław niemen jedyni duet i cała w trawi,Z0700MnXyDo,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.6377319262380405
8017,bless Be your name (worship video w/ lyrics),du0il6d-DAk,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,7.204681189804616
8018,godzina W na 20. przystanku woodstock 2014,ffRAlPiGYf0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.788993030138139
8019,awoln - sail - live w/ symphoni & choir by cinemat pop,6NgFzMVyN5g,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5.967471219118322
8020,alan walker  - all fall down live (strip down version w/ noah cyru & juliander),k_0a3Dsih3A,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,6.9537611892978255
8021,"the great locomot chase, robert W. smith",Jlty1JiXOkM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.901332973658946
8022,larawang kupa by: jerom abalo (w/ lyrics),vB16BD88b-Y,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.917430880110644
8023,"""don't give Up On Us baby"" by david soul {w/lyrics}",8aH3H1auHcA,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6.9923869253353175
8024,ghoula - ba77it w chkit - بحّيت و شكيت,WgqD1cmyN6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.359681840086996
8025,angel We have heard on high (christma w/ 32 finger and 8 thumbs) - the piano guy,n543eKIdbUI,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7.277473679528318
8026,koncert aloszi awdiejewa w trójce - 16 iii 2014,up9JpVZn-aY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.681533383086863
8027,variu manx - wolni w niewoli,7ghai1EL7Ys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07738825668261
8028,amapola 1941 / origin / helen o'connel and bob eberli w/the jimmi dorsey orchestra,UcFNRGsDQ1s,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6.1480958879909275
8029,fabo ft lostcaus - where I stand (karmon remix) - origin clip w/ lyric,zCuceznlpvs,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.839216260497544
8030,krzysztof krawczyk i ania dąbrowska - To co w życiu ważn,-NfiD_uE9AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.441211409417153
8031,sister act 1 & 2 almost all song ( zakonnica w przebraniu 1 i 2 wszystki piosenki),ROjW14qtnu0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.110649564747268
8032,prezent od panni młodej dla męża- tylko w twoich dłoniach,QNWAqBXy-WU,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.189039221761767
8033,learn to fli - tom petti w/ stevi nick,4p_f7Df2-oM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.197506222320242
8034,kenni roger - through the year w/ lyric,9z1A1R8RQZs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.384249945446956
8035,slayer - rain blood (banjo cover w/ solos),nZ2ucr74YNk,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.921705615225836
8036,encanto - robert W. smith,cPo8c5Ffwz0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.621424527513397
8037,angel flight (radio tower remix) - w/ lyric,70Ikj1hZDnw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.684012944307122
8038,here I am to worship (worship video w/ lyrics),g5hN_m55uoM,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.274332663805822
8039,parodi despacito (edisi sholat) - W/ nsg,cknxxil8do8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.5116924967305
8040,"""the wreck of the edmund fitzgerald"" - gordon lightfoot (hd w/ lyrics)",9vST6hVRj2A,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7.584178481927682
8041,"bonni raitt w. crosby, still and nash - love ha No pride - madison squar garden - 2009/10/29&30",-nmPdUiT5ks,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,6.2663791812003895
8042,tomek hajto w swoim żywiol,uYwRXALti1o,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.727315918482536
8043,jacek kaczmarski mucha w szklanc lemoniadi,lrFmiuJhIOw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.743885885839037
8044,leszek długosz - jesień w kolorz śliwkowym.,wOIQybT7DAU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77694077872007
8045,mika' blind audit | the voic franc 2017 w/ english subtitl,gzy6mZ-W53U,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6.725585380749135
8046,mtv unplug kult - mieszkam w polsc [offici video],_LEflJKEpjg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6.129366306056684
8047,piotr bukartyk - siódma rano w sklepi (wersja studyjna),0-7s5URhO94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.674065276603033
8048,radioasfalt.pl,DA03YLWrUhs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.597162739257393
8049,niesamow akordeon na rynku w krakowie.piękne. the best accordion in the world,NAxjbFm3NMI,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,6.426884886640053
8050,kortez - dla mami [wersja akustyczna - sesja W kini sława],DevJ_DlYHOE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.665642988461339
8051,ksiądz śpiewa młodej parz na ślubi :))   W polsc też można: kobiór k. tychów   █▬█ █ ▀█▀,riS6dAF3VQk,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.1402609717132774
8052,bernard ładysz - jak długo w sercach naszych,Lh4jBlQIq8w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.762620053793883
8053,wśród nocnej ciszi - kolęda w wykonaniu chóru i publiczności,iQvImqEhefQ,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4.462323113084233
8054,gari P nunn w/ jerri jeff walker - london homesick blue 1991,g4Ppc3jz3GE,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.9073468568040886
8055,makłowicz w podróżi chorwacja podróż 34.– rijeka 130 (2013),4ni-q1-3ZL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.492648659033451
8056,włodzimierz kotoński - etiuda na jedno uderzeni w talerz (studi for one cymbal stroke),A88qOh5nuRU,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4.138081546495746
8057,"pieśni i tańc ludow - przedszkol ""bajlandia"" w cieszyni",3ax7JwmOd-k,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.405575145599609
8058,"dead cross w/ jello biafra - ""nazi punk fuck off"" (trump version) - live 08-23-2017 - berkeley, CA",6d3QFkZ5-hM,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.573347439656937
8059,[station X 0] 슬기(seulgi)x신비(여자친구)x청하x소연 'wow thing' 비하인더스테이션,AGa2wCSK45Y,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.3269909055203595
8060,О чем читали lil peep x xxxtentacion - fall down / перевод НА русском,9IZknfsqREE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3525548865850725
8061,the x file theme song (full version),hAAlDoAtV7Y,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,7.16281771091118
8062,Ed sheeran - perfect X factor 11 2017,pnaztMK8ufE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.628622160190033
8063,r3hab x mike william - lullabi (offici video),9flXyzcSfT4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,7.2535393045684735
8064,"free flatbush zombi x earl sweatshirt type beat ""no sleep""",nEkW0iP6Va8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.284317915430609
8065,hayaan Mo sila - Ex battalion x o.c dawg (offici music video),lg6hkvzlUlw,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,7.795121382708252
8066,[offici video] new rule x are you that somebody? - pentatonix,fC8gutkCu1c,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,6.978800371112963
8067,danc 90 hit compilado vol 2  x Dj toni Bs As (lanus),04ZUg1C-pf0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.148218590920894
8068,cheat code x kri kross amsterdam - sex (offici music video),OORoOGY8D2M,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,8.11770552548306
8069,kentaro X rafik X yuto - kinmirai,dZFnZFaSm9Y,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.9360107957152097
8070,steve aoki x lauren jauregui - all night (offici video) [ultra music],ys2x8oOK7wE,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,7.150439949478048
8071,lil ski x yung pinch - I know you [offici music video] (dir. by @nicholasjandora),uZwsYdxecA8,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,7.618526676601957
8072,周杰倫jay chou X amei【不該 shouldn't be】offici MV,_VxLOj3TB5k,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.070461686393116
8073,X ambassador - ahead Of myself (acoustic),LuJb3yH09Ik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.711768351620309
8074,2018國際劇場藝術節-柳春春劇社x區秀詒《南洋情報交換所》,cfPwO-Md-cU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.241795431295199
8075,emc sinatra X kinglilg - all In It,9ig_G218qpk,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7.409242451765045
8076,selena gomez x marshmello - wolv (offici vertic video),hd2SGk90r9k,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,7.027521701092048
8077,"taylor swift' best unforgett song ON X factor, the voice, got talnet... | mind blow",GSgKV5dpiHc,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6.95492415434422
8078,jennif paig - crush (goshfath & jinco X jaykod edition) (feat. lauryn vyce),a0qJQQwOLfM,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.5451458655338
8079,bvrnout x voviii - apach,zg_Al8XoQeo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.1239747933378625
8080,top 5 power x-factor audit - unbeliev vocal HD,2AB5quKBUd4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.104292044706062
8081,carli rose sonenclar - broken heart - X factor usa 2012 S2,4Fy6qT3QJJ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.926372805012942
8082,kollányi zsuzsi x lotfi begi feat. majka - valahonnan,zKFt_5lGPNY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.403104385033642
8083,static-x - i'm with stupid (full length video),nqiVvOXotyw,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.987517140490628
8084,clutch - x-ray vision,X8cmbmwFAl8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.650277306066459
8085,X factor australia 2012 shian hawk first audit full HD,8z145Kc2B7E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.919173312774829
8086,chloe x hall - the kid are alright - offici music video,jsnyz__pc5M,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,6.246360687642745
8087,Tú Y Yo - adex & nau (videoclip oficial),dBDCgxAH1iU,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8.299472826161232
8088,gotay El autentiko - borracho Y loco (prod. By onyx),-z0gZHhHVt4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.832974890530205
8089,edwin luna y La trakalosa de monterrey - fíjate que sí (video oficial),U5Md6S9jovk,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,7.836352445217246
8090,"bella remix, wolfin y maluma - video ofici",3TrkEh_Af7I,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,8.342950404907802
8091,banda tierra sagrada ft. colmillo norteño - El bueno y el malo (video oficial),n-yxITUaYyY,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,8.126413704355214
8092,calibr 50 - mitad Y mitad,7OzilkloV70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.446229541619545
8093,recordando A manuel - (video oficial) - lenin ramirez feat. gerardo ortiz y jesu chairez,u5M__nfVWq8,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8.28103632999003
8094,lo traviezo De La sierra - Mi pasado Y Mi present,EIoZ57_nGvs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.996572937502768
8095,banda tierra sagrada - La buena y la mala (el dilema) video ofici,8rI1e3WYnbg,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,8.58035227333641
8096,21. El perdón - nicki jam y enriqu iglesia  [offici music video ytmas],hXI8RQYC36Q,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,9.068755983651466
8097,"Lo busqué - leonardo, ángela, y majo aguilar - video ofici",REe56yb8jBo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,7.737092488894854
8098,ella Y Yo - don omar ft. romeo,l4e0hJGOIY8,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,8.583405991850091
8099,"OT 2018 - julia a carlos: ""¿qué te pasa?"" | carlo y dave han dormido junto #otdirecto28sep",_mO5SBBIT7s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.783510536397503
8100,"pepe quintana - ella Y Yo remix FT farruko, ozuna, arcangel, anuel aa, ñengo, kevin roldan, Y ma",hk2LP3opxyQ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,7.98033178774215
8101,axel - Y que?,pM2S99_JQvU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.371587595698545
8102,"romeo santos, daddi yankee, nicki jam - bella y sensual (offici video)",RSRzIrOqaN4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,8.658902511219082
8103,La arrolladora banda El limón De rené camacho - entr beso Y beso,PovkZtMm9Mc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.636707505563992
8104,Y que De Mi - daniela darcourt & orquesta (lanzamiento oficial) - casa De La salsa 2018,kutsF5dCdHg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.565284641072588
8105,cali Y El dande - La estrategia,lWh1TKGmGJk,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.387537046791168
8106,marc anthoni - Y como Es el?,nS-rnG_DGHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.89928247553406
8107,juans y sebastián yatra cantan que lloro | La voz kid colombia 2018,eiPj1Vuusfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.284775009795148
8108,chayann - Y Tú Te va,ODsqyfI5R28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.073189222385246
8109,cali Y El dande - Yo Te esperaré,_KSyWS8UgA4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.52429329574436
8110,que Tu quier - jowel y randi X ñejo y dalmata ( video ofici ),XAO7oELZn_E,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.190946727803412
8111,duro y suav - noriel & lesli grace (letra/lyrics),H1uCyFJARmE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.408986394825492
8112,con La misma moneda - josimar y su yambú ( video ofici ),JmEiqfuYTJY,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.762243105909546
8113,y que?-inspector,0ug-MAdQIJI,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.491510743337803
8114,hoja en blanco - monchi y alexandra,HPvpJcR6ICc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.028201334921578
8115,El gallo y la pata - cancion de la granja de zenón 2,0aZ7lPQ5EXs,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8.660608597462259
8116,musica para estudiar y concentrars y memorizar rapido onda alfa relajant,eikL4x3sKA4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7.194284229732047
8117,Y no hago ma na' - El gran combo,-L-lSzDeZw8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.381471074298163
8118,marc anthoni - ¿Y cómo Es él?,UkJNCJLTzWY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.854085698389747
8119,"youjuand, karla y juans cantan robart un beso – batalla | La voz kid colombia 2018",fQLLxxmgiVM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7.419719348700581
8120,lo ángele azul y grupo cañaver - junto por la cumbia (completo),AlnFLe5JNlM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.690710547096574
8121,ozuna -  egoísta feat. zion y lennox (video oficial),Ne-9-7hpbRw,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,8.3918006139195
8122,lo ángele azul - nunca Es suficient ft. natalia lafourcad,k76BgIb89-s,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.204232558908291
8123,jose lui peral - Y como es él (1982),XBBqc_JbdBs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.002516026885875
8124,yelsid - ¿Y Yo qué? [video lyric],lZS9WfxsdMM,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.958771377676017
8125,geko - Y (offici video) ft. afro B,AflHUppycKM,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,6.550356787359688
8126,ozuna - pasado y present (feat. anuel aa) (audio oficial),j1Nn7e5HecE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.017796400453602
8127,La india y marc anthoni -vivir Lo nuestro (letra),qoGnodmxsto,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.165033302145998
8128,daddi yanke  🐝 rkm & ken-i  🐝 arcangel  🐝🍯 - zum zum [offici video],PLLexxa2xQU,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8.150756114522977
8129,música pop para trabajar alegr y concentrars en la oficina en el ordenador o pc,9gwpSahI2lI,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7.079454873926912
8130,"ellie, azuquitar y alexa cantan ¿qué te pasa?  - batalla",CcmVZdEkrWM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.807251764885748
8131,"jorge, monserrat y juans cantaron en la súper batalla de yatra | La voz kid colombia 2018",acqy66AuwKI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,7.1988795371785095
8132,canserbero - Y la felicidad que ( vida),VtM2fspH3CE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.452374421929973
8133,edwin luna y La trakalosa de monterrey - fijat que Si (letra / lyric estudio) estreno 2018,PhpSZrAu_jw,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7.441410276997577
8134,maraca - joan sebastian y alberto vazquez,UnmUVKsw05s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.457423951362977
8135,"mix chacalon, sal Y agua, mix grupo nich - josimar y su yambu",v5ElcNDASi4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.087277109340625
8136,soledad y el mar (en mano de lo macorinos) (cover audio),31q9ogWJnxc,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,6.036369758214071
8137,"frecuencia de la felicidad: musica para liberar serotonina, dopamina y endorfina - musica relajant",XSpEh4VUy88,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,2,6.913903456098502
8138,"toda remix - alex rose ft raw alejandro, lenni tavarez, lyanno y cazzu",tEYzxgK36g0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.514677357605323
8139,ñejo - Y SI LA ve,GPKQk_Vg1Qc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27503748989108
8140,cali Y El dande - sirena,gT4IVJRjw4w,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.8675235241423085
8141,"parranda, ron y mujé - diomed díaz",2yn8fE12pas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.126718655632522
8142,ven y dime lo inquieto del vallenato (letra),5kufSArVzQI,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7.135452956653572
8143,El pavo y la pava HD - cancion de la granja de zenón 1,AGFOXpgsw1M,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,7.860180469876273
8144,"trap capos, noriel - amigo y enemigo (offici video) ft. bad bunny, almighti",EVHHPMWrt6s,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,8.214646021583897
8145,"pablo alboran, david bisbal, antonio carmona, manuel carrasco - Y, ¿si fuera ella?",zL-jYtaGqGc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.454308930085019
8146,jess y joy - ere Mi sol (offici video) 2018 estreno,2YrYbyT4aNI,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6.815257753320912
8147,sabu pequeña Y fragil,Uw8zygm5FOE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.339129725621388
8148,Mi hermano y yo lo hermano zuleta (letra),Xl898B-XcV4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7.071394256361375
8149,bunburi - ...i Al final,UP4Z1X_6Peo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.960832209360294
8150,"música relajant para descansar la mente, relajars y dormir",Tvb0iK5aP3Y,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,6.840654390159728
8151,"diez paso hacia Ti - daniel, Me está matando y alex ferreira",ILjCFiPo5lA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.078661229112054
8152,"bryant myer feat anonimus, anuel AA y almighti - esclava remix (video oficial)",wohwc9MQt6A,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,7.7331126778185535
8153,"que sufra ,que chupe Y que llore - franci ft. paola jara",GH-kqEqcVN8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.727009832161339
8154,redimi2 - esto suena bien (video de letras) ft. alex zurdo y oveja cosmica,UJzIKe6Jphk,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,7.15857840943948
8155,hoy lo siento - zion y lennox feat. toni dize - lo verdadero [offici video],V5aHMWTC-Ng,1,1,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,7.231320594731646
8156,"santiago cruz - y si te quedas, que?",kwYKANWvGqM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.928364129163924
8157,La arrolladora banda El limón De rené camacho - calidad Y cantidad,ZzPCSz6isDg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.745037609383699
8158,La creación adán y eva El jardín del edén completo,oTs5BwRdiCg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.994009121188997
8159,morat - punto Y apart,_26FQfH8994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4336120035893485
8160,"prometiste.-pep aguilar ft. angela aguilar, melissa y La marisoul (letra)",foQ-q35dpy4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,7.029112644605052
8161,"bossa nova Y jazz,  romantico Y agradable, relajacion, estudiar, trabajar,  cafe, pintar, leer",EWbgwDfiVf8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5.297694869693073
8162,canelita - Y dale comba,eZ0FUrSV8nQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.939555042999406
8163,andi & luca - Y En Tu ventana,ZaEc1eiHBsw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2899599731128335
8164,música para lograr serenidad y paz interior - 432 Hz,wQlpX_vswOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.001308726869402
8165,paulo londra - confiado y tranquilo (offici video),kxM2Z_b0yjU,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,7.182517392871642
8166,marc anthoni - Y hubo alguien (salsa),zoszjpGg00Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.203951688083673
8167,rkm & ken-i ❌ natti natasha - tonta [offici video],VTzD0jNdrmo,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,8.443121437603242
8168,La bella Y La bestia - porta,QXWNrTAve9Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.815093552269158
8169,"música para dormir rápido, relajars y dormir profundament",8qj5PUmMbxU,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.5376497501544275
8170,"La vainita, elder dayan díaz y rolando ochoa - video ofici",PyDqozmPRCU,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,6.387406201067869
8171,hay algo En Ti - zion y lennox (clasico del reggaeton) [video oficial],8MC7i8C91YI,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,7.14754852085528
8172,cantant - corina smith | neutro shorti | big soto,hJf-BfAochE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.968516570051073
8173,cland - marlon y gabi [acustico oficial],XNcEoao9KK0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.5596907401904865
8174,"cali Y El dande - por fin Te encontré ft. juan magan, sebastian yatra",_kxz7WX4mLU,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,8.85520944114405
8175,late motiv - cristiano y messi by martín bossi  | #latemotiv37,tlUgP9DPB_w,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,6.518457741168053
8176,Y hubo alguien letra,Leoz2v4zjWI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.069699872491879
8177,"Te pierdo Y Te pienso, lo inquieto - vídeo ofici",Gx26ZwFj_aI,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.809010810204684
8178,ricki martin - Y todo queda En nada (video (remastered)),2dWAmcjZZdM,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7.336632096537475
8179,llorar llorar y llorar,c1ZlqXyj_FI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.769681152053003
8180,daddi yanke - salud y vida,HyKBaTB69uI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.111143436108687
8181,"música celta de flauta, arpa y piano: música relajante, música para meditar y relajars  ☼2",3KYdDhyM0Ro,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,5.733864650407429
8182,carlo puebla - Y en eso llegó fidel,NwTIfVG1i_g,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.462497874144466
